BookingID,CustomerName,Email,Destination,BookingDate,TravelDate,NumGuests,PriceEUR,Status
e9b75435-4b57-4bba-82bc-7054b92de530,Jennifer Hale,brittanyarnold@example.net,Greece,2025-01-15,2025-04-15,5,915.38,Confirmed
78e2333f-6ce6-4510-8f1c-6ed3096cd6d0,Jessica Hill,chambersdominic@example.net,Greece,2023-04-18,2023-08-25,4,824.44,Confirmed
24a8d373-3008-41dc-bc08-23cad5506426,Carlos Jensen,chenstephen@example.com,Turkey,2021-02-23,2021-08-13,5,1225.69,Confirmed
efd09414-856d-4308-8a8a-aa9b52d8f7a5,Erin Clark,parkerdylan@example.com,Turkey,2022-04-03,2022-09-11,6,1447.54,Confirmed
4420bc9e-f61e-41b0-80d9-152c648bb921,Dana House,fray@example.org,Croatia,2021-10-12,2022-01-30,6,1095.0,Pending
60e09912-07bb-4ed4-925c-79a585485573,Matthew Mcdonald,nicole17@example.org,Greece,2024-01-13,2024-06-15,5,1022.93,Confirmed
75cc1603-46a1-45a6-a8e3-293ed9cde7e7,Erin Owens,vmyers@example.net,France,2023-05-11,2023-06-13,2,717.89,Confirmed
631e2e41-f09c-41bc-b133-d4c41300d3e0,Justin Robinson,zsanchez@example.com,France,2024-07-25,2024-09-17,5,1456.28,Confirmed
9d9c718b-6442-4d22-aa7f-f80858f02579,Jason Mcdonald,michele33@example.net,Spain,2023-09-02,2023-12-22,3,807.54,Confirmed
c1b22e1e-daf8-48f2-a101-73c231b92289,Rachel Rhodes,charles66@example.com,Spain,2021-08-16,2021-12-20,5,1178.18,Confirmed
8914400a-c85e-4806-88e5-72b3b2d3d22f,Julie Allen,adavis@example.net,Spain,2024-06-01,2024-08-27,6,1272.34,Confirmed
512279f3-e47f-4236-ab5b-2269bd39de2e,Anthony Morales,coltonkim@example.net,Greece,2021-06-11,2021-07-11,3,687.49,Confirmed
068eaa20-2eaf-46fa-ae0e-bec911cee452,Charles Oconnor,rebeccacunningham@example.com,Italy,2021-04-09,2021-08-04,6,1507.16,Confirmed
5ad63166-1c60-4144-8349-33b65616def6,Kimberly Barron,mnixon@example.com,Portugal,2020-02-17,2020-05-26,5,948.7,Confirmed
06bdebc5-8098-4272-a0f7-e28dcaa1d647,Jaclyn Garrett,brucemiller@example.com,France,2020-08-11,2020-09-24,2,776.04,Confirmed
6bcc33d4-804c-4ac1-bbc6-afa8baafdbe3,Taylor Patel,steven21@example.net,Spain,2024-01-25,2024-04-25,5,1457.26,Confirmed
76ee1bba-4ca4-47df-803d-f516e1649a57,Tiffany Martinez,jpatterson@example.net,Spain,2024-06-19,2024-07-21,2,572.56,Pending
1d13f93f-01fc-4721-bbc4-2eb1c4295860,Daniel Johnson,rodriguezzoe@example.com,Italy,2025-02-16,2025-04-30,5,1383.86,Confirmed
601579bd-94cd-40f9-b220-0b4a6b9abb14,Michael Snow,qsmith@example.com,Italy,2020-06-23,2020-11-09,3,928.3,Confirmed
043bbafa-eb5b-4015-a375-4fd1ffb68b78,Wendy Ortega,bsanders@example.com,Croatia,2023-06-19,2023-08-08,2,537.15,Confirmed
a9d5154f-26a5-48c9-beb1-82c6e28b8d9c,Elizabeth Chambers,jared49@example.net,Italy,2024-04-09,2024-07-19,1,245.61,Confirmed
202112a8-615a-4e5f-b16f-40433d49362e,Catherine Serrano,tlarson@example.com,Greece,2020-03-24,2020-06-01,4,1017.33,Confirmed
666814e8-07c2-4592-be07-081d7dd8196d,Betty Johns,ewilliams@example.com,Turkey,2024-01-24,2024-02-23,2,467.55,Cancelled
ac7191b3-3e7e-43a5-84ad-e9ac5f054fdc,Dominique Lawson,phillipcoleman@example.org,Italy,2025-08-14,2026-02-03,2,492.34,Confirmed
cffa9985-355b-48dd-9278-e7dc8f4f7751,Travis Poole,shermanjaclyn@example.net,Turkey,2023-05-13,2023-09-13,3,464.61,Confirmed
54bfd243-97c8-4e0a-8a40-fc3e78e3ae37,Kathleen Bennett,lfox@example.net,Greece,2020-09-04,2020-11-23,1,202.72,Confirmed
2339a91b-b086-4987-a31a-4327f1fb6b77,Tina Livingston,annelee@example.net,Spain,2021-04-06,2021-09-22,6,1689.19,Confirmed
4b6c7e21-53e8-4f51-b3a0-527cefee3ce5,Marc Sosa,whitecaitlin@example.org,Portugal,2022-07-01,2022-11-03,5,1356.46,Confirmed
a6574b5a-5d8c-4b3c-b9d1-e88ddcd85fd5,Richard Ross,xlutz@example.org,Turkey,2020-01-02,2020-05-28,3,486.11,Confirmed
96a07fc1-29a5-4895-915f-b80bee5e05ea,Susan Diaz,austinbailey@example.net,Croatia,2020-08-03,2020-11-13,2,513.15,Pending
5c01243f-4fb8-488d-84e6-132ffb58c128,Charles Henson,kimangela@example.net,Croatia,2020-06-01,2020-10-30,2,409.61,Confirmed
cff59509-90dd-4b6d-8cbe-559f8b81ba95,Christine Harris,mallory12@example.com,Turkey,2023-05-14,2023-10-12,2,376.56,Confirmed
8d23398c-b538-4c01-b814-1d7e6a645874,Ann Browning,maryhinton@example.com,Turkey,2024-05-01,2024-09-20,1,180.95,Pending
ed9f8d7c-9a60-4106-96c3-f2d85aa1031d,Amanda Leach,hansonjerry@example.org,Greece,2023-02-15,2023-07-13,5,1011.66,Confirmed
d12639b8-4a45-409d-a350-810b5d27a126,Sally Jackson,nicolebarker@example.org,Italy,2023-06-22,2023-11-23,4,1217.86,Cancelled
d9889ac9-56ec-4e45-8c4b-6393dbe543a9,Barbara Smith,thomasjames@example.org,Greece,2025-03-19,2025-06-30,6,1186.88,Confirmed
d3e13f66-470d-4933-8ea2-da980a0281a6,Amanda Mitchell,ureyes@example.org,Turkey,2021-11-08,2021-12-13,4,643.46,Cancelled
bf2294d5-1670-4094-89f7-4c6250e67472,John Fisher,qmartin@example.net,Italy,2024-04-05,2024-06-29,4,1209.53,Confirmed
bb909256-059c-4081-b2d7-703dcb64ae4a,Michael Brown,rhondabarker@example.net,Italy,2020-06-03,2020-11-18,1,248.24,Cancelled
c39cf377-6199-40c7-a483-753b662f1eca,Randy Castro,christopherbowers@example.net,Croatia,2021-05-18,2021-09-28,6,1516.17,Confirmed
8e602083-5f97-4bf5-833f-2cfd684d2236,Emily Farley,dennismckenzie@example.com,Turkey,2020-08-11,2021-02-01,6,941.79,Confirmed
50d2f843-9423-482e-8b55-691383757034,Tracy House,vfernandez@example.org,Spain,2024-02-10,2024-04-14,5,1457.65,Confirmed
42d33b9d-a42d-4741-a808-ee64919ac35c,Justin Johnson,umiller@example.org,France,2021-05-21,2021-07-26,2,697.39,Confirmed
f563f9c0-a3c3-47bf-9445-8265360d6f15,Mindy Buckley,bcampbell@example.org,Italy,2020-12-19,2021-06-10,2,492.41,Confirmed
563df888-15d1-4089-80ff-aee8a727902b,Timothy Daniel,ronald56@example.com,Greece,2020-03-04,2020-04-20,6,1324.57,Confirmed
82e9dbf9-a041-4ea0-86ca-fcb5fe9500ab,Andrew Tanner,adamsdanny@example.net,Italy,2022-03-14,2022-04-25,6,1438.44,Cancelled
f267f94c-27bf-4d8e-a9bf-48e43f04e955,Jasmine Keller,waynewarren@example.org,France,2022-02-21,2022-07-21,3,1127.73,Confirmed
0e5b6041-7d36-4453-9398-02f05fe94f3b,Sarah Brown,kmason@example.net,Turkey,2024-08-02,2025-01-29,2,319.99,Confirmed
6965ad3d-1b78-410d-9c59-06f12b26c1ff,Nathan Jones,henry72@example.net,Greece,2023-08-15,2023-10-27,6,1382.84,Confirmed
67022d7c-63f6-42df-bfbd-3aa58afb46c5,Grant Kirk,lewiskeith@example.org,Italy,2021-06-02,2021-08-05,2,483.68,Cancelled
0b17f3e6-d173-4423-aa13-0707f88bebfb,Molly Underwood,brittanywilson@example.org,Spain,2023-08-06,2023-12-22,2,448.09,Cancelled
9bf8621b-89f9-467f-916a-774e29242436,Rachael Walker,nhouse@example.net,Italy,2024-08-15,2025-01-13,3,879.62,Confirmed
2e93f722-b357-47fc-b0bc-3792aacb644c,Linda Williams,ffigueroa@example.com,Greece,2021-09-07,2022-01-01,3,665.33,Cancelled
9b20936e-8182-468e-9d53-898941def028,Sabrina Taylor,cbarrett@example.org,Turkey,2024-11-23,2025-04-06,1,239.26,Pending
e37aa5a2-5990-4cba-a976-beca64d3c064,Rebecca Stein,mgreen@example.net,Italy,2024-06-10,2024-11-24,3,792.2,Confirmed
96e7fa7f-a838-48dd-9c3a-d6356f3b716d,Darlene Barrett,patricia23@example.net,Turkey,2025-07-06,2025-09-06,6,974.89,Confirmed
d39d7da9-1830-42e8-9a45-f0e4a96f6a15,John Clark,brandon76@example.net,Turkey,2021-08-02,2022-01-26,2,392.66,Confirmed
1c427ad8-8d4b-41f5-bb73-42b2b6b72117,Katie Lawson,ltaylor@example.com,Greece,2020-07-24,2020-09-05,6,1380.61,Confirmed
e798054f-ef5a-4025-83f1-f88bf465a63f,Tammy Hernandez,susan80@example.org,Italy,2024-06-09,2024-11-03,1,269.1,Confirmed
4216a82d-fdbc-47e2-9da7-b09febeab9d7,Mary Vega,william37@example.net,Turkey,2021-06-01,2021-07-17,1,195.55,Confirmed
b2dcfc8e-8d68-47f6-8001-0105acfdfaf1,Joshua Moore,csmith@example.com,Italy,2021-08-06,2021-10-15,6,1555.66,Confirmed
cd9c3446-6248-4b6e-b75a-c51e30235816,David Holmes,charles74@example.org,Spain,2022-06-05,2022-07-14,4,816.3,Cancelled
11a645cf-c7f2-407f-bd89-2a44163370a0,Dwayne Anderson,leetammy@example.org,Italy,2022-05-12,2022-09-19,1,299.76,Confirmed
386d67d8-8ec6-47fd-bdc5-ea4b50e0dd89,Sue Williams,christophertaylor@example.net,Greece,2021-06-23,2021-07-31,2,465.43,Confirmed
637ca94e-60ba-4d08-b2d3-317638f9a26a,Eric Anthony,kward@example.com,Italy,2022-08-14,2022-12-16,5,1150.23,Confirmed
c5f8f36e-d932-461a-a3ab-75f1c307afdc,Charles Kim,gaguilar@example.org,France,2020-07-14,2020-10-02,2,654.18,Confirmed
325c44ec-971e-4552-88ef-a8784e3c302a,Christopher Blair,andrew15@example.com,Turkey,2023-03-02,2023-08-20,5,1143.9,Cancelled
482fb58a-b36f-4466-b761-38b64861afa9,Lauren Howard,nlee@example.com,Italy,2021-01-24,2021-06-11,1,232.81,Confirmed
4b610af2-3b97-4d1c-8d6d-20ef3a8caa4b,Dawn Malone,ygarrison@example.org,Greece,2024-11-04,2025-02-15,6,1456.52,Confirmed
f14f996b-6e22-4be6-a446-d953a49978b8,Stephanie Rich,aprilparks@example.com,Greece,2024-05-08,2024-07-16,2,454.21,Confirmed
bf468efb-8c18-4a26-b736-5110f15e574e,Robert Wells PhD,kevinschaefer@example.org,Spain,2023-01-11,2023-04-27,5,1104.22,Pending
5756df54-cff1-4b3d-84ab-8ecec6c03a3a,Douglas Tucker,ericjackson@example.org,Italy,2025-02-04,2025-07-21,6,1657.29,Confirmed
bb5a8cb9-6f2a-45c5-a54e-83f6cd22d7b9,John Hart,erica99@example.net,France,2023-01-20,2023-04-09,2,773.99,Confirmed
1be2f303-1084-4f4e-9dd9-0589f7c75827,Richard Morris,imcintosh@example.net,Spain,2020-09-19,2020-11-10,1,295.48,Confirmed
13be046d-a529-4777-8ff0-b74066218335,Adam Morgan,chadbrown@example.net,France,2023-09-02,2023-12-17,2,612.0,Pending
00db9dac-eb86-4b48-a8b8-21b1e4dca9af,Kristin Oliver,simmonsjohn@example.com,Italy,2024-04-25,2024-07-18,5,1423.06,Confirmed
4eafe6d2-6205-49d0-bae7-3cbc98a41e48,Catherine Orr,paigefarrell@example.net,Turkey,2020-11-21,2021-01-24,4,917.5,Cancelled
7050f2a7-5ebc-46f3-8eba-abc3abf880f2,Erik Williams,bellfrank@example.com,Egypt,2022-09-23,2022-11-15,6,951.61,Confirmed
6d84c6b1-d96d-4d5b-be4e-d23f82ea8e90,Charles Strong,deborahking@example.com,Italy,2024-04-21,2024-08-12,5,1258.41,Cancelled
c5e2e469-c32e-45fc-8707-e9506ae234b5,Dennis Arnold,jtaylor@example.com,Turkey,2022-05-09,2022-07-20,6,1234.36,Confirmed
7893fed9-137d-4048-b8ce-ea46bb673f53,Amanda Garcia,uestes@example.com,Italy,2021-08-01,2021-09-15,3,803.52,Cancelled
ad121c67-2856-4d1d-8b7d-7044eebefbe1,Mitchell Cooper,sarah55@example.net,Turkey,2020-05-03,2020-07-20,3,529.09,Pending
da6d5bb2-6180-47cd-9f6c-9433f33efe2d,Tyler Moore,fergusonmonica@example.org,Greece,2022-07-04,2022-11-10,1,271.37,Cancelled
48c5a974-db4f-4cd5-9dab-e68c188ed4d7,Jeffrey Little,kenneth01@example.com,Italy,2024-07-14,2024-12-03,3,749.13,Confirmed
3a3ed132-7898-4fb9-a0db-af9fbfbe6c20,Karen Jackson,whitney37@example.com,Spain,2021-07-14,2021-10-07,6,1750.23,Confirmed
ebc33760-4ad8-4151-b3d5-578d045d4743,Ashley Edwards,benjamin86@example.com,France,2023-09-24,2024-01-30,3,1080.43,Confirmed
26413a68-074a-4c71-b82b-68128a8d7ecc,Steven Wilson,sharon98@example.org,Turkey,2025-06-10,2025-07-22,1,247.25,Confirmed
bb0f5aea-7f7e-4d3b-993b-7d7574d61a81,Ashley Townsend,eric48@example.com,Italy,2024-04-13,2024-09-10,2,527.15,Cancelled
f1e0a4dd-2243-446c-b32a-74c3b66f200d,Lindsay Johnson,meganmorton@example.org,Portugal,2022-07-02,2022-12-27,3,722.79,Confirmed
33caca35-7f08-48cf-a70a-8a3cf63139b8,Jason Boyd,okelley@example.net,Italy,2024-11-14,2025-01-10,6,1857.05,Confirmed
9660cf31-d2e3-403d-9ca0-b929033516da,Leah Fuentes,irogers@example.com,France,2020-06-10,2020-09-19,5,1544.13,Confirmed
9ffc974c-6d66-4277-9d3c-fb5be5cdf44f,Jessica Castillo,eknight@example.com,Turkey,2021-08-12,2021-10-24,6,1478.75,Cancelled
4e0627fa-95ad-491b-9e4d-da34ca3e15b1,Stephanie Richardson,johnsonpatrick@example.org,Spain,2022-07-22,2022-11-10,2,523.55,Confirmed
1b0eef40-270a-4c97-8e28-c1b6c843972e,Lisa Shannon,nfields@example.net,Greece,2020-06-03,2020-07-12,5,1009.54,Pending
5f33c576-dfef-45ca-8aca-af6979a7fca4,Kimberly Mason,pgarrison@example.org,France,2024-06-22,2024-10-22,2,757.32,Confirmed
8e4eb747-5076-4cda-a43d-7a57a7037ce6,Brittany Lewis,acurtis@example.com,Italy,2022-05-24,2022-07-19,6,1824.31,Confirmed
8bccd2b9-b155-4e90-a925-ab2f94ffc632,Randall Gaines,cheryl75@example.com,Croatia,2022-05-12,2022-08-13,6,1459.35,Confirmed
cd942ee2-3201-48ad-8433-1338891d067b,Erika Berry,rcarroll@example.org,Spain,2023-06-03,2023-09-14,1,266.94,Confirmed
4bbc0706-8fe1-46f3-ac78-9a948d902db3,Lisa Jimenez,kimberly32@example.org,Italy,2025-08-14,2026-01-10,6,1902.51,Confirmed
39f16220-d7b2-40ee-8da6-bd8ad3a9fcc6,Mr. Luis Miller DDS,karlgutierrez@example.org,Egypt,2023-11-18,2024-01-06,3,487.38,Pending
aaf7921f-05c5-4580-8eb4-faa3b04844e9,Alexander Arias,davidbrowning@example.net,Greece,2023-08-05,2023-09-04,2,466.68,Confirmed
460c847e-85c3-48c2-a1fb-d646644a9c55,Meagan King,rebecca09@example.org,Turkey,2023-06-18,2023-07-19,1,191.17,Confirmed
5fb5634f-4dbc-4f35-9345-f9071b39c60b,Derek Landry,brownrobert@example.org,Italy,2020-05-23,2020-10-18,6,1748.86,Confirmed
5a8b288c-9355-42c7-a40d-abc7775c8829,Lindsay Gonzalez,leeparker@example.com,Croatia,2020-01-23,2020-05-03,1,265.51,Confirmed
bc8ad1c7-f283-4e38-98e6-2f0bffa0c61e,Kelly Woods,contrerasjohn@example.net,Italy,2025-05-27,2025-11-01,6,1571.24,Cancelled
cc670994-b8c2-4bfb-9c70-09c5cfeaa2e4,Brian Nichols,marcusmcmillan@example.com,Turkey,2022-08-08,2022-12-08,1,220.58,Confirmed
8d8c22db-326e-412d-b459-553acb7c136f,David Scott,dereklong@example.net,Greece,2022-06-19,2022-07-29,1,272.26,Confirmed
a21d412f-57a2-4da9-90cc-faafdd5bfec5,Melissa Noble,conleydebbie@example.com,Croatia,2021-03-19,2021-09-15,5,1072.17,Confirmed
93ff5cab-73b5-4290-b792-b2426c94417e,Richard Miller,kevin59@example.org,Spain,2020-06-27,2020-11-08,5,1337.75,Cancelled
7804a35d-fd6b-415e-987a-c7baf07587ab,Michael Berg,tylerdelgado@example.net,Turkey,2024-11-27,2025-04-05,5,1239.44,Confirmed
1496059f-8787-416c-a18b-b19ca4a78011,Melissa Schmidt,kyliehodge@example.net,Turkey,2025-05-08,2025-09-05,4,714.1,Confirmed
15780574-6ca4-4622-ae06-0a2d580153b0,Brittany Young,rlindsey@example.net,France,2023-04-16,2023-08-23,2,733.62,Cancelled
2007b338-0576-4a93-a61f-48fc3027e4cb,Tiffany Mora,ricardo17@example.org,Greece,2021-06-17,2021-09-24,2,497.67,Confirmed
3a070c29-a08a-43ba-8a2c-2be2fd31b02d,Michael Conley,brettgraham@example.com,Italy,2023-09-20,2024-02-14,1,268.45,Confirmed
7b268b93-c87f-4f6b-a940-79b8db4f5065,Jenna Valencia,jenny72@example.org,Turkey,2023-06-09,2023-09-07,1,184.55,Confirmed
37328293-6717-4c17-b6ca-0c0bdf681f0e,Justin Mcbride,austinkevin@example.com,France,2020-07-20,2020-09-14,1,339.02,Confirmed
64f04f7d-171c-4636-a523-e63c9846e30a,Ryan Maldonado,jonathansingleton@example.com,Greece,2023-08-19,2023-11-10,2,494.14,Confirmed
9e96f644-c6db-4d77-a1b7-2d0ab6123aeb,Nicole Barker,abbottveronica@example.org,Spain,2024-12-23,2025-03-22,2,434.95,Confirmed
7fd5a152-9a28-474f-8752-20c848b850d3,Toni Allen,huntercarson@example.com,Egypt,2022-07-17,2022-08-25,3,699.43,Confirmed
d27a2d4e-c56e-4f7c-b8d4-b8c434c5c3fc,Amy Allison,fsmith@example.com,Turkey,2022-04-15,2022-09-06,1,221.11,Confirmed
85ff34f4-64ad-47fc-b36a-175193ed5715,Ronald Wells,bhebert@example.org,Spain,2024-03-08,2024-07-11,6,1452.47,Confirmed
62255dd3-b1c0-4d85-ae06-89b476bd56fc,Dylan Bell,jeffreypeters@example.org,Italy,2024-05-25,2024-10-16,4,1275.3,Confirmed
68955c4f-e84f-45d0-9554-f22d5dd184dc,Martin Perry,jonathan60@example.org,Turkey,2024-07-27,2025-01-16,1,151.52,Confirmed
7fe0463c-dbdd-4563-bc2f-09d44ba54225,Ryan Olson,smithhoward@example.com,Italy,2021-05-20,2021-11-01,3,833.32,Confirmed
d755db73-ca4f-4f1d-8880-f9c51bff8694,Daniel Smith,matthew07@example.org,Italy,2020-11-18,2021-04-06,6,1819.6,Confirmed
7b7b4dc5-ef45-41dc-ac9b-1b56148718a0,Roger Martin,tonybailey@example.net,Italy,2023-08-21,2023-12-28,5,1400.55,Confirmed
44262809-3a1b-4ef9-b87a-dc1e5b3cf9c5,Brenda Horn,arellanojuan@example.org,Egypt,2023-05-05,2023-08-21,6,1226.17,Confirmed
1b935362-6ea8-4de0-94b8-e6b609f95893,Nicole Calderon,nmoore@example.net,Turkey,2024-06-13,2024-08-13,1,188.31,Cancelled
e7a658ca-9303-43a6-a233-edf0fc4a558a,Lori Santos,bakercraig@example.net,Greece,2024-11-07,2025-04-14,6,1425.4,Confirmed
c5affac2-70f1-42fa-9e1d-3e41a3897651,Jim Burns,melissa38@example.net,Greece,2020-09-17,2020-12-14,4,799.09,Confirmed
1d0c3e08-581e-42e5-9692-2f8aa177cb4e,Brian Snyder,fstewart@example.org,Croatia,2020-07-18,2020-12-01,6,1286.37,Confirmed
50e9b5ff-7c45-4e70-8dab-36c516484392,Danny Durham,paynemichael@example.org,Portugal,2025-07-23,2025-09-25,3,829.95,Confirmed
d25e434c-37d8-441d-b35b-b72a6b4eda44,Daniel Garcia,schwartzdawn@example.org,France,2024-11-22,2025-01-14,1,358.11,Confirmed
4782ab6b-d22f-4eab-887c-6044ccf88429,Roy Mccoy,markbaker@example.net,Greece,2024-03-27,2024-07-23,3,625.33,Confirmed
27015e72-0cc3-44f8-a996-84070ef6f805,David Mcbride,deanchristopher@example.net,Italy,2021-09-08,2022-01-22,5,1343.06,Cancelled
19eef2ee-969c-4ae2-88eb-2e8b1e2ef6d0,Felicia Johnson,michaelcurry@example.net,Spain,2021-08-03,2022-01-24,2,438.71,Cancelled
c9b4c931-d03d-4cf7-a202-d24fe2e9b613,Yolanda Massey,taylor72@example.org,Portugal,2025-06-17,2025-07-28,5,1275.06,Confirmed
9d6b86b9-6eec-4f4e-aebe-bb6bddc0e5eb,Brian Harris,whitekatherine@example.com,Italy,2020-01-25,2020-04-14,4,1212.23,Cancelled
6b70ec2d-f61e-474d-9ee2-5f9b6a521045,Mrs. Kari Patterson,bethanyhowell@example.com,Turkey,2024-01-08,2024-06-29,3,555.2,Cancelled
c597ed7b-299d-43e0-bafc-189fec686b18,Lori Parsons,hday@example.org,Egypt,2023-02-17,2023-04-20,6,1177.39,Confirmed
fd7a44e1-c9c4-4d1d-b476-c2a3c69055a8,Matthew Davis,haleyroberts@example.net,Turkey,2023-06-27,2023-11-01,1,213.39,Confirmed
d533e041-d58f-4960-b25c-037b811bda57,Elizabeth Reynolds,james22@example.org,Greece,2022-08-08,2022-10-19,1,245.21,Confirmed
2cd366d9-36f5-4ff5-bd28-860bfae69f2a,Jacob Rhodes,angela07@example.com,Portugal,2023-09-07,2024-02-07,4,725.08,Pending
61188d28-2d80-41e7-8f82-2edecf4479ee,Steven Christensen,jaredfields@example.org,Portugal,2022-06-10,2022-09-21,3,785.95,Confirmed
7dfc3668-f9a1-4822-b53d-d860ec24edb5,Tara Wallace,xsmith@example.com,Italy,2025-08-20,2025-12-16,6,1674.91,Confirmed
69bd869f-9082-475e-90ac-6b96330f2c12,Michael Fields,josephbryant@example.net,Greece,2021-03-04,2021-05-15,6,1278.42,Confirmed
4df911df-2ca0-4b59-8440-5a46cbf27106,Stephen Peters,howardlance@example.com,Greece,2025-01-21,2025-07-15,5,1231.13,Confirmed
80082b71-94e2-4c1d-aba0-367d3186a719,Robert Sutton,lori77@example.net,Italy,2023-10-06,2023-12-28,6,1725.41,Pending
2056c44d-c11e-4dfd-9240-9927f21a5415,Johnny Moore,williamsgene@example.net,Greece,2023-08-25,2024-01-21,4,963.07,Confirmed
6e3738bc-0b70-4e63-8bd0-8e3fe3383bd7,Laura Cardenas,kelsey69@example.net,Turkey,2024-07-27,2024-11-18,2,349.61,Confirmed
9d7ad2e4-b039-494d-8e6b-dbec79048f01,Michael Mclaughlin,rhonda82@example.com,Greece,2023-05-03,2023-07-01,1,248.51,Cancelled
756b17cc-6c0e-4285-a86f-874072e0f910,Michael Olson,grantlisa@example.com,Spain,2021-07-26,2022-01-01,1,205.22,Confirmed
f70f47b3-5ed6-4b88-bdbe-2e471edf5358,Stephanie Blackwell,logan46@example.com,Italy,2024-08-06,2024-12-16,1,257.91,Cancelled
77fbb259-b6a9-4227-b96f-d06b4d3da7b8,Sylvia Davenport,martinezangela@example.org,Greece,2021-06-13,2021-09-12,2,399.56,Confirmed
12a9d9cf-03ce-4c76-b78a-eb86ce468c7f,Megan Hughes,tuckerkelly@example.com,Spain,2021-10-27,2021-12-24,5,1229.66,Confirmed
f26a71e9-d39c-4202-9e60-0f73285dc4a8,William Flores,swilliams@example.org,Italy,2020-06-08,2020-08-27,4,1162.74,Pending
c4da7c39-bf8b-4743-9647-5277c48bad03,Jacob Gordon,johnsmith@example.org,Greece,2021-08-17,2022-01-15,6,1165.75,Confirmed
4aeca4d5-5b55-4bcf-af8d-743e416ad8c6,Leonard Phillips,vweaver@example.net,Italy,2022-06-24,2022-08-29,5,1369.26,Confirmed
61c18964-c862-43bc-a0e2-d96e141e4387,Ashlee Marshall,alexanderrussell@example.org,Italy,2025-01-06,2025-05-06,5,1144.41,Confirmed
7ccad5d6-06fa-4864-a2f9-b1f646931954,Lawrence Richardson,jamesfields@example.org,Greece,2023-06-16,2023-09-03,1,245.05,Confirmed
0acbd88f-59e7-4a04-9b85-e50caf92d87c,Gavin Johnson,bryantkeith@example.net,Portugal,2024-09-19,2024-12-04,2,534.93,Confirmed
b1f7455e-a3d0-4ce2-ae78-7a29004bc8fb,Drew Curry,victoriagarcia@example.net,Turkey,2020-08-27,2021-01-19,5,924.08,Confirmed
e9db387d-58e5-40c5-a4b0-e1f0ad864462,Mark Graves,acannon@example.net,Greece,2020-09-20,2021-03-13,5,1149.31,Confirmed
e7989b29-54e5-4d25-8c74-4f882a75871e,Albert Simpson,kerry59@example.org,Greece,2023-07-26,2023-11-06,4,896.88,Confirmed
42a65226-0814-4d39-8cd1-e6573340f08f,Erik Smith,amymunoz@example.net,Croatia,2021-08-20,2022-01-07,5,1245.95,Confirmed
b1e6c36d-782d-464d-9fde-c35053e9a115,Joshua Eaton,alexandra70@example.org,Turkey,2024-12-11,2025-04-01,3,549.08,Confirmed
666b7496-e252-40a4-825b-693da7513494,Mario Walker,wlam@example.com,Spain,2024-07-18,2024-09-10,1,230.37,Confirmed
55e8a367-cce8-4b43-9cd6-a64988b210d2,Lindsay Pierce,kcombs@example.net,Turkey,2024-05-20,2024-10-16,4,808.8,Confirmed
26c99634-2668-48cf-aeae-23559e59e396,Thomas Vasquez,melanielynch@example.net,Spain,2025-05-06,2025-09-15,3,639.3,Cancelled
bd365893-dd9f-4ba8-a041-3701dcbffaef,Lauren Smith,andersonheather@example.org,Egypt,2022-11-11,2023-03-12,3,524.91,Confirmed
c4ee633f-04b8-4e8b-8d60-532bf9f6380b,Paige West,michael06@example.net,Croatia,2023-10-23,2024-01-23,3,726.32,Confirmed
58b1c0fd-cb5c-478b-ad46-181062869ca9,Nicholas Nguyen,armstrongamanda@example.org,Greece,2024-08-08,2024-10-17,4,1042.51,Confirmed
e7005cf0-9fbc-435e-adce-74f6b896894e,Julie Cruz,denise90@example.com,Italy,2021-04-10,2021-08-09,6,1534.33,Confirmed
4e485411-73a7-4877-a58e-b75e7a732407,Jeffery Mitchell,boydthomas@example.com,Turkey,2020-05-01,2020-06-30,4,663.7,Confirmed
45aae845-4c01-4e47-9d87-03dba446972a,Chelsea Patel,meredithwalker@example.org,Italy,2023-08-25,2023-12-09,4,1142.67,Confirmed
153db7db-0e63-4aa7-a377-114622b1f74f,Taylor Gonzalez,hblack@example.net,Italy,2023-11-06,2024-01-27,2,444.34,Cancelled
00a45845-f0c3-43dc-a885-7f6181f211d7,Pamela Wilkinson,along@example.org,Spain,2025-08-25,2025-12-26,3,742.93,Confirmed
f200ff0a-4904-4181-ab7a-c30735fc7afe,Travis Brown,mthomas@example.net,Italy,2021-08-08,2021-09-26,6,1796.47,Confirmed
60e9b4e0-b7a7-4b99-8053-969524d835a3,Cameron Gray,cuevaspaul@example.org,Portugal,2025-03-04,2025-06-19,3,659.23,Confirmed
8ca8c99c-ee18-40ce-bbc6-4890ffe3de68,Rebecca Andersen,michael78@example.com,Italy,2023-09-15,2023-12-20,2,558.68,Confirmed
2c48332e-ec29-4d65-9915-157f779be6b8,David Miller,andrewhenderson@example.org,Portugal,2020-01-12,2020-06-14,3,818.12,Pending
0706aa56-7fe4-47ef-aca5-b62711533f96,Jennifer Salazar,gjones@example.com,Spain,2021-05-20,2021-08-19,5,1094.5,Pending
6dd69c92-b974-45a1-95a8-480d47d4187c,Willie Horne,walterswilliam@example.org,Turkey,2022-08-15,2022-12-21,2,438.61,Cancelled
78fc8716-fe8c-42e2-8661-cad06af27ff4,Melissa Clark,brian58@example.com,France,2025-05-11,2025-09-19,4,1071.87,Confirmed
